Player_ID,Full_Name,Gender,Country,Continent,Date_of_Birth,Age,Height_cm,Weight_kg,Playing_Hand,Playing_Style,World_Ranking,National_Ranking,Career_Matches_Played,Career_Matches_Won,Win_Percentage,Titles_Won,International_Titles,Years_Active,Current_Status,Average_Match_Duration_Min,Average_Reaction_Time_ms,Serve_Speed_kmh,Ranking_Points,Injury_History,Last_Updated
1100,Mei Singh 1100,FEMALE,India,Asia,2001-10-07,24,164,81,Right,Defensive,1100,124,284,150,52.82,8,2,8,Active,44.9,255,55,1778,Minor,2024-12-31
1101,Ivan Silva 1101,MALE,India,Asia,2002-06-14,23,154,47,Left,All-round,1101,30,90,45,50.0,4,1,3,Active,29.5,256,74,1177,Major,2024-12-31
1102,Anita Singh 1102,FEMALE,Nigeria,Africa,2003-04-18,22,171,83,Right,Offensive,1102,93,401,155,38.65,6,4,4,Active,23.3,295,57,799,Minor,2024-12-31
1103,Sofia Lopez 1103,FEMALE,Germany,Europe,1989-10-03,36,180,64,Left,Defensive,1103,39,303,211,69.64,15,5,9,Retired,33.1,258,72,1900,None,2024-12-31
1104,Alex Brown 1104,MALE,Germany,Europe,1992-06-12,33,194,75,Left,All-round,1104,1,244,159,65.16,11,4,6,Active,40.3,267,49,1475,None,2024-12-31
1105,Laura Silva 1105,FEMALE,Germany,Europe,1994-08-27,31,194,86,Left,Defensive,1105,45,387,275,71.06,6,2,7,Active,32.5,240,56,1755,Minor,2024-12-31
1106,Victor Brown 1106,MALE,Argentina,South America,1992-06-08,33,171,94,Left,Offensive,1106,89,276,146,52.9,8,4,8,Active,40.2,218,78,926,Minor,2024-12-31
1107,Nina Li 1107,FEMALE,Chile,South America,1991-08-26,34,153,45,Right,All-round,1107,35,356,239,67.13,1,0,3,Active,34.4,281,71,2357,None,2024-12-31
1108,Daniel Lopez 1108,MALE,Indonesia,Asia,1990-04-13,35,168,67,Left,All-round,1108,8,87,65,74.71,8,1,9,Active,36.2,236,49,617,Major,2024-12-31
1109,Emma Singh 1109,FEMALE,South Africa,Africa,2000-01-05,26,186,92,Right,Defensive,1109,65,278,107,38.49,14,4,10,Active,38.7,210,77,1224,Major,2024-12-31
1110,Sofia Li 1110,FEMALE,France,Europe,1993-01-29,32,185,69,Left,Defensive,1110,115,363,163,44.9,15,5,7,Active,20.9,248,61,670,Minor,2024-12-31
1111,Sofia Garcia 1111,FEMALE,Chile,South America,1992-10-21,33,188,70,Left,Offensive,1111,58,165,61,36.97,1,4,6,Active,37.9,300,77,1851,Major,2024-12-31
1112,Laura Rossi 1112,FEMALE,USA,North America,2002-03-26,23,169,45,Left,Offensive,1112,112,120,77,64.17,12,3,6,Active,29.4,300,46,1199,Minor,2024-12-31
1113,Mei Sharma 1113,FEMALE,India,Asia,2002-05-08,23,170,51,Left,Offensive,1113,2,301,199,66.11,1,4,11,Active,32.3,205,63,1042,Minor,2024-12-31
1114,Arjun Martin 1114,MALE,Thailand,Asia,1986-11-27,39,195,87,Left,Offensive,1114,34,472,276,58.47,15,2,5,Retired,40.9,224,69,1974,None,2024-12-31
1115,Nina Singh 1115,FEMALE,USA,North America,1985-12-08,40,179,80,Right,All-round,1115,128,202,88,43.56,10,3,5,Retired,29.5,242,54,992,Major,2024-12-31
1116,Arjun Rossi 1116,MALE,Argentina,South America,1988-03-01,37,160,51,Left,All-round,1116,14,159,106,66.67,5,4,9,Retired,29.9,275,56,2251,Major,2024-12-31
1117,Ivan Singh 1117,MALE,South Africa,Africa,1996-04-27,29,187,74,Right,Offensive,1117,13,192,67,34.9,2,4,9,Active,29.9,270,61,868,Major,2024-12-31
1118,Wei Petrov 1118,MALE,Spain,Europe,1999-09-30,26,187,64,Right,Defensive,1118,60,207,122,58.94,12,1,8,Active,25.1,278,74,1192,Minor,2024-12-31
1119,Ivan Silva 1119,MALE,France,Europe,1998-02-24,27,172,80,Left,All-round,1119,90,305,196,64.26,5,3,11,Active,40.3,208,78,402,Minor,2024-12-31
1120,Ivan Rossi 1120,MALE,Nigeria,Africa,1997-06-29,28,181,91,Right,All-round,1120,89,500,183,36.6,0,0,6,Active,38.5,230,61,2182,None,2024-12-31
1121,Marco Li 1121,MALE,Spain,Europe,2001-03-13,24,168,78,Right,All-round,1121,141,289,198,68.51,4,5,12,Active,35.6,254,65,1614,Major,2024-12-31
1122,Marco Li 1122,MALE,Australia,Oceania,1989-04-28,36,186,83,Right,Offensive,1122,45,285,154,54.04,11,4,9,Retired,24.7,273,80,1356,None,2024-12-31
1123,Wei Martin 1123,MALE,USA,North America,2004-11-01,21,180,75,Right,Offensive,1123,2,429,220,51.28,9,0,3,Active,38.1,251,80,1535,Major,2024-12-31
1124,Wei Lopez 1124,MALE,Canada,North America,1999-09-30,26,189,54,Left,Defensive,1124,22,388,261,67.27,5,3,7,Active,38.9,193,52,2179,None,2024-12-31
1125,Victor Silva 1125,MALE,Australia,Oceania,2005-07-10,20,178,78,Left,Defensive,1125,93,301,152,50.5,7,2,4,Active,38.6,203,71,2077,Minor,2024-12-31
1126,Victor Sharma 1126,MALE,Argentina,South America,1997-01-24,28,167,59,Left,All-round,1126,16,440,247,56.14,6,5,11,Active,35.6,263,66,440,Major,2024-12-31
1127,Sofia Silva 1127,FEMALE,Nepal,Asia,1992-02-15,33,172,63,Right,Defensive,1127,105,223,134,60.09,4,2,6,Active,21.2,240,65,2170,Major,2024-12-31
1128,Emma Rossi 1128,FEMALE,Egypt,Africa,1987-07-05,38,188,79,Right,Offensive,1128,129,473,310,65.54,15,0,4,Retired,40.5,300,66,1774,Major,2024-12-31
1129,Samuel Li 1129,MALE,India,Asia,2002-01-28,23,163,91,Left,Offensive,1129,91,133,81,60.9,9,4,9,Active,37.9,194,68,637,Minor,2024-12-31
1130,Victor Garcia 1130,MALE,Thailand,Asia,1992-07-06,33,165,80,Right,All-round,1130,69,369,188,50.95,8,3,3,Active,28.6,291,48,2235,Major,2024-12-31
1131,Anita Silva 1131,FEMALE,Argentina,South America,1986-07-04,39,175,68,Left,All-round,1131,128,344,163,47.38,14,1,5,Retired,35.4,283,49,2035,Minor,2024-12-31
1132,Marco Silva 1132,MALE,Nepal,Asia,1995-03-28,30,153,71,Left,Offensive,1132,103,213,83,38.97,15,2,6,Active,40.6,209,45,1120,Major,2024-12-31
1133,Samuel Sharma 1133,MALE,South Africa,Africa,1987-11-04,38,158,57,Right,Defensive,1133,3,314,202,64.33,9,3,9,Retired,41.9,243,62,826,Minor,2024-12-31
1134,Mei Brown 1134,FEMALE,Germany,Europe,1992-10-22,33,175,72,Right,Offensive,1134,132,317,227,71.61,6,1,4,Active,35.0,255,70,1773,None,2024-12-31
1135,Anita Lopez 1135,FEMALE,Chile,South America,2003-11-13,22,185,45,Right,Offensive,1135,131,436,256,58.72,7,2,4,Active,35.0,261,49,1112,Major,2024-12-31
1136,Anita Singh 1136,FEMALE,Indonesia,Asia,1997-10-09,28,179,88,Left,Defensive,1136,121,264,192,72.73,9,2,4,Active,45.0,267,46,2251,Major,2024-12-31
1137,Daniel Sharma 1137,MALE,USA,North America,1996-08-22,29,181,67,Right,Defensive,1137,129,297,117,39.39,15,2,11,Active,42.8,207,67,1244,Major,2024-12-31
1138,Ivan Martin 1138,MALE,Chile,South America,1990-12-24,35,187,53,Left,Defensive,1138,102,429,235,54.78,5,4,5,Active,40.7,284,77,1480,None,2024-12-31
1139,Arjun Garcia 1139,MALE,Australia,Oceania,1989-05-23,36,172,75,Right,Defensive,1139,97,270,97,35.93,10,2,11,Retired,37.7,191,56,2457,Major,2024-12-31
1140,Mei Li 1140,FEMALE,Canada,North America,1987-07-27,38,158,93,Right,All-round,1140,37,100,71,71.0,14,0,10,Retired,26.8,206,54,1703,Major,2024-12-31
1141,Mei Sharma 1141,FEMALE,Chile,South America,1990-09-30,35,154,49,Left,Defensive,1141,65,229,151,65.94,2,1,9,Active,44.6,263,75,1709,None,2024-12-31
1142,Daniel Sharma 1142,MALE,Indonesia,Asia,1995-02-15,30,161,51,Right,Offensive,1142,90,378,179,47.35,12,5,12,Active,24.8,221,59,1956,None,2024-12-31
1143,Daniel Sharma 1143,MALE,Argentina,South America,2000-11-10,25,178,87,Left,Defensive,1143,57,92,46,50.0,9,3,5,Active,42.4,289,70,1655,Major,2024-12-31
1144,Sofia Petrov 1144,FEMALE,Egypt,Africa,1995-06-22,30,192,50,Left,Offensive,1144,91,310,134,43.23,13,3,10,Active,35.7,284,77,1305,Minor,2024-12-31
1145,Sofia Li 1145,FEMALE,Argentina,South America,1995-10-06,30,177,77,Right,All-round,1145,115,250,120,48.0,15,5,5,Active,35.4,211,54,1497,Major,2024-12-31
1146,Mei Garcia 1146,FEMALE,USA,North America,1985-10-01,40,158,79,Left,All-round,1146,62,297,133,44.78,14,5,7,Retired,43.3,193,50,1715,Major,2024-12-31
1147,Laura Brown 1147,FEMALE,Italy,Europe,2001-02-14,24,178,89,Left,Defensive,1147,85,142,105,73.94,13,2,7,Active,29.9,217,59,442,Major,2024-12-31
1148,Wei Brown 1148,MALE,Egypt,Africa,1989-02-22,36,173,52,Left,All-round,1148,86,210,147,70.0,7,2,11,Retired,23.8,223,76,719,Minor,2024-12-31
1149,Samuel Lopez 1149,MALE,New Zealand,Oceania,2002-07-24,23,184,78,Right,All-round,1149,16,213,140,65.73,1,3,3,Active,23.5,289,63,2325,Minor,2024-12-31
1150,Samuel Martin 1150,MALE,Australia,Oceania,1999-02-07,26,175,73,Right,Defensive,1150,30,92,33,35.87,10,3,4,Active,24.9,295,47,1886,Major,2024-12-31
1151,Nina Brown 1151,FEMALE,Australia,Oceania,1996-05-24,29,156,66,Right,Defensive,1151,120,413,193,46.73,13,4,4,Active,42.3,281,47,866,None,2024-12-31
1152,Marco Silva 1152,MALE,Italy,Europe,2004-10-22,21,192,64,Left,Defensive,1152,62,274,162,59.12,10,1,12,Active,27.1,270,47,1243,Major,2024-12-31
1153,Ivan Petrov 1153,MALE,South Africa,Africa,1998-01-30,27,173,74,Right,Defensive,1153,106,234,146,62.39,4,4,6,Active,26.5,277,60,724,None,2024-12-31
1154,Samuel Garcia 1154,MALE,Australia,Oceania,1985-10-25,40,153,83,Left,Offensive,1154,5,157,84,53.5,0,5,4,Retired,25.0,201,47,646,Minor,2024-12-31
1155,Alex Li 1155,MALE,Nepal,Asia,1999-02-18,26,164,54,Right,Offensive,1155,105,115,51,44.35,4,2,9,Active,28.2,259,78,1137,None,2024-12-31
1156,Samuel Brown 1156,MALE,USA,North America,1986-07-08,39,173,85,Left,All-round,1156,69,89,53,59.55,1,5,8,Retired,27.4,213,74,659,None,2024-12-31
1157,Nina Martin 1157,FEMALE,Canada,North America,1998-07-28,27,192,67,Left,Offensive,1157,46,143,51,35.66,3,2,12,Active,29.8,255,65,2164,Minor,2024-12-31
1158,Ivan Lopez 1158,MALE,Chile,South America,2000-07-02,25,191,75,Right,Defensive,1158,91,336,246,73.21,12,2,11,Active,37.3,287,63,1098,Minor,2024-12-31
1159,Emma Li 1159,FEMALE,Indonesia,Asia,2000-10-21,25,160,64,Left,Defensive,1159,53,200,77,38.5,3,3,8,Active,33.1,217,56,2089,Minor,2024-12-31
1160,Alex Petrov 1160,MALE,Argentina,South America,2004-04-04,21,184,64,Right,All-round,1160,149,236,127,53.81,13,0,9,Active,36.8,274,73,1914,None,2024-12-31
1161,Laura Garcia 1161,FEMALE,South Africa,Africa,1985-01-28,40,164,86,Right,All-round,1161,118,217,155,71.43,8,4,7,Retired,31.4,269,70,476,Minor,2024-12-31
1162,Anita Brown 1162,FEMALE,South Africa,Africa,1994-03-05,31,152,86,Right,All-round,1162,108,208,79,37.98,3,5,7,Active,32.1,293,74,2243,Minor,2024-12-31
1163,Victor Singh 1163,MALE,South Africa,Africa,2001-06-04,24,190,65,Right,All-round,1163,139,500,299,59.8,6,4,10,Active,27.3,197,45,2088,None,2024-12-31
1164,Victor Singh 1164,MALE,Australia,Oceania,1987-03-24,38,176,45,Left,Defensive,1164,9,84,63,75.0,2,1,5,Retired,29.8,288,56,1675,None,2024-12-31
1165,Nina Singh 1165,FEMALE,Nepal,Asia,1986-05-23,39,160,46,Left,Defensive,1165,84,196,140,71.43,13,4,11,Retired,22.6,293,56,783,None,2024-12-31
1166,Sofia Petrov 1166,FEMALE,Argentina,South America,1993-04-28,32,164,87,Right,Offensive,1166,37,452,325,71.9,15,2,3,Active,33.3,203,57,1558,None,2024-12-31
1167,Anita Garcia 1167,FEMALE,Italy,Europe,2001-10-07,24,193,89,Left,Defensive,1167,36,409,293,71.64,4,3,6,Active,44.5,232,50,1034,Minor,2024-12-31
1168,Arjun Martin 1168,MALE,USA,North America,1991-04-25,34,163,46,Right,Defensive,1168,33,308,148,48.05,6,1,3,Active,43.0,235,62,902,None,2024-12-31
1169,Arjun Martin 1169,MALE,Canada,North America,1986-11-05,39,192,50,Right,Offensive,1169,116,310,109,35.16,12,4,9,Retired,23.6,211,63,740,Major,2024-12-31
1170,Sofia Petrov 1170,FEMALE,Indonesia,Asia,2006-10-30,19,187,50,Right,Defensive,1170,6,99,73,73.74,3,1,7,Active,41.4,263,54,1915,None,2024-12-31
1171,Arjun Garcia 1171,MALE,Thailand,Asia,1994-05-23,31,191,53,Left,Offensive,1171,23,186,137,73.66,13,5,7,Active,40.7,253,47,1258,None,2024-12-31
1172,Victor Singh 1172,MALE,USA,North America,1987-09-04,38,164,81,Right,Defensive,1172,13,383,273,71.28,11,2,12,Retired,40.5,283,45,1136,None,2024-12-31
1173,Wei Petrov 1173,MALE,Indonesia,Asia,1987-07-31,38,189,56,Left,Offensive,1173,66,90,56,62.22,4,3,9,Retired,29.4,271,73,1147,Major,2024-12-31
1174,Mei Martin 1174,FEMALE,Nepal,Asia,2005-11-14,20,185,64,Right,All-round,1174,13,460,182,39.57,15,3,3,Active,27.2,266,45,1330,Major,2024-12-31
1175,Anita Lopez 1175,FEMALE,Egypt,Africa,2005-05-19,20,166,90,Left,All-round,1175,92,473,259,54.76,0,5,7,Active,38.8,193,72,1897,Major,2024-12-31
1176,Ivan Silva 1176,MALE,Nigeria,Africa,1996-02-02,29,177,68,Right,All-round,1176,68,272,99,36.4,1,2,5,Active,37.3,204,65,957,Minor,2024-12-31
1177,Nina Martin 1177,FEMALE,Italy,Europe,2006-05-15,19,188,72,Right,All-round,1177,122,90,55,61.11,4,5,8,Active,24.0,266,71,2102,None,2024-12-31
1178,Arjun Li 1178,MALE,Nigeria,Africa,1996-03-07,29,170,50,Left,All-round,1178,58,428,243,56.78,12,5,10,Active,20.2,244,67,1751,None,2024-12-31
1179,Sofia Lopez 1179,FEMALE,India,Asia,2004-03-21,21,183,54,Right,Defensive,1179,150,265,107,40.38,13,1,11,Active,31.3,262,75,1426,None,2024-12-31
1180,Arjun Martin 1180,MALE,South Africa,Africa,2001-11-22,24,169,91,Right,Defensive,1180,36,343,227,66.18,10,0,4,Active,21.5,232,57,2284,None,2024-12-31
1181,Sofia Sharma 1181,FEMALE,Canada,North America,1989-08-27,36,170,69,Left,All-round,1181,99,136,94,69.12,1,4,12,Retired,42.8,218,80,2491,Major,2024-12-31
1182,Alex Martin 1182,MALE,Thailand,Asia,1985-04-28,40,194,78,Right,Defensive,1182,3,272,193,70.96,1,5,8,Retired,40.3,198,52,1699,None,2024-12-31
1183,Nina Garcia 1183,FEMALE,Italy,Europe,1996-10-13,29,186,70,Left,Defensive,1183,33,360,198,55.0,10,5,8,Active,21.0,280,46,413,Major,2024-12-31
1184,Laura Sharma 1184,FEMALE,India,Asia,1993-07-03,32,194,49,Right,Offensive,1184,66,135,50,37.04,0,4,4,Active,23.0,274,71,846,None,2024-12-31
1185,Victor Brown 1185,MALE,Argentina,South America,2001-09-11,24,186,62,Right,Offensive,1185,52,197,77,39.09,14,5,4,Active,42.4,284,64,1283,Minor,2024-12-31
1186,Laura Silva 1186,FEMALE,USA,North America,1993-06-26,32,193,71,Right,Defensive,1186,80,127,85,66.93,6,2,10,Active,21.5,193,55,1448,Major,2024-12-31
1187,Emma Sharma 1187,FEMALE,India,Asia,2004-07-01,21,175,56,Right,All-round,1187,119,200,121,60.5,6,5,12,Active,41.2,190,57,1305,Minor,2024-12-31
1188,Nina Silva 1188,FEMALE,South Africa,Africa,1994-07-16,31,185,90,Left,Offensive,1188,84,302,159,52.65,15,4,4,Active,35.4,208,66,1326,Major,2024-12-31
1189,Emma Li 1189,FEMALE,Germany,Europe,1992-02-10,33,179,90,Left,Defensive,1189,57,137,92,67.15,15,5,12,Active,42.0,234,47,1315,Major,2024-12-31
1190,Victor Li 1190,MALE,Indonesia,Asia,1996-06-21,29,190,71,Left,All-round,1190,74,160,69,43.12,12,4,6,Active,24.1,253,76,2468,Minor,2024-12-31
1191,Alex Petrov 1191,MALE,Egypt,Africa,1987-01-31,38,186,86,Right,Defensive,1191,72,97,41,42.27,14,2,4,Retired,31.8,222,45,715,None,2024-12-31
1192,Daniel Rossi 1192,MALE,Argentina,South America,1997-10-04,28,154,68,Right,Offensive,1192,137,143,61,42.66,3,2,11,Active,25.0,191,56,2196,Major,2024-12-31
1193,Alex Rossi 1193,MALE,Thailand,Asia,2001-10-05,24,159,82,Left,Defensive,1193,39,475,198,41.68,13,2,4,Active,41.2,249,56,1385,Major,2024-12-31
1194,Ivan Garcia 1194,MALE,Egypt,Africa,1998-05-03,27,180,93,Right,All-round,1194,63,456,269,58.99,3,5,9,Active,27.2,289,61,1178,None,2024-12-31
1195,Nina Petrov 1195,FEMALE,Indonesia,Asia,1989-03-13,36,156,75,Right,All-round,1195,37,189,91,48.15,14,5,7,Retired,29.3,203,79,1972,Major,2024-12-31
1196,Anita Garcia 1196,FEMALE,Argentina,South America,1994-08-07,31,183,90,Left,All-round,1196,102,83,42,50.6,2,0,6,Active,31.4,282,47,745,Major,2024-12-31
1197,Victor Garcia 1197,MALE,Nigeria,Africa,1989-12-02,36,172,87,Left,All-round,1197,72,278,124,44.6,12,3,12,Retired,32.0,198,69,1151,Major,2024-12-31
1198,Daniel Martin 1198,MALE,Indonesia,Asia,2003-12-28,22,159,76,Right,All-round,1198,20,401,288,71.82,15,4,3,Active,24.5,213,67,1600,Major,2024-12-31
1199,Emma Sharma 1199,FEMALE,Australia,Oceania,1987-07-09,38,163,61,Left,Offensive,1199,110,135,48,35.56,14,0,7,Retired,38.4,269,66,1758,None,2024-12-31
1200,Laura Martin 1200,FEMALE,Spain,Europe,1990-10-12,35,158,62,Left,All-round,1200,108,483,344,71.22,0,5,4,Active,30.2,242,79,2357,None,2024-12-31
